,V00,V1_1,V1_2,V1_3,V1_4,V1_5,V2_1,V2_2,V2_3,groep_split,V3_Codes,V3,V4_1,V4_2,V5_1,V5_2,V5_3,V5_4,V5_5,V5_6,V5_7,V5_8,V5_9,V6a,V6b,V7_1,V7_2,V7_3,V7_4,V7_5,id,Opmerkingen,Opmerkingen_Codes,Cijfer,GESLACHT2,OPLEID_HER,IOPOL2023,stedc,nielsen_4,LFT5,lft_weging_Niels,weging_totaal_pol
762,Ja,Een beetje mee oneens,Een beetje mee eens,Mee eens,Mee oneens,Mee eens,Helemaal mee eens,Mee eens,Helemaal mee oneens,A,0,Over klimaat erandering en vergroening van tuinen,6,6,4,6,5,6,6,6,7 Maakt zich heel veel zorgen om de maatschappij,6,7 Is heel erg intelligent,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Een beetje mee oneens,Mee eens,Een beetje mee oneens,Een beetje mee eens,Mee eens,55121378-2542-4106-8B7E-0525F919DA21,,,9,Vrouw,laag,VVD,Weinig stedelijk,"Oost (OV, GD, FL)",55-64,40 t/m 64,0.6370593518325129
763,Ja,Mee eens,Mee eens,Mee eens,Een beetje mee eens,Mee eens,Neutraal,Mee oneens,Een beetje mee oneens,D,0,Door meer groen in de tuin te zetten ipv tegels word er meer water opgevangen door de tuin (dmv een wadi) en als veel mensen dit doen in de stad het wel 0.5 graden kan schelen.,5,4,5,5,4,5,4,4,5,5,6,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Mee eens,Mee oneens,Mee eens,Helemaal mee oneens,76CE2745-C3B4-40EA-B079-73A6DEF7ECA1,,,7,Vrouw,hoog,PVV,Weinig stedelijk,"Oost (OV, GD, FL)",40-54,40 t/m 64,1.5670806335929266
764,Ja,Mee oneens,Mee eens,Een beetje mee eens,Een beetje mee eens,Mee eens,Mee eens,Een beetje mee eens,Mee oneens,A,0,"Groene tuinen kunnen een bijdrage leveren aan klimaatverandering, temperatuur, wateroverlast",6,5,4,4,4,6,4,4,4,4,4,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Mee eens,Mee oneens,Mee oneens,Mee oneens,33DE2212-8C5F-4DEB-890D-F3D656FF7013,,,8,Vrouw,midden,BBB,Weinig stedelijk,"Oost (OV, GD, FL)",40-54,40 t/m 64,1.068592266123358
765,Ja,Neutraal,Een beetje mee eens,Neutraal,Mee oneens,Mee eens,Een beetje mee oneens,Een beetje mee eens,Helemaal mee eens,B,0,Het artikel gaat over dat het aangemoedigd moet worden (door de overheid of subsidie) om tuinen te beplanten. Dit houdt water beter vast en zorgt voor een lagere temperatuur in grote steden.,2,3,5,6,5,5,5,6,6,5,6,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Een beetje mee eens,Neutraal,Een beetje mee eens,Een beetje mee oneens,Een beetje mee oneens,571C1D2A-915E-4FA9-91A0-AF9E6F319F3D,,,8,Vrouw,midden,"Nee, ik heb niet gestemd",Weinig stedelijk,"Oost (OV, GD, FL)",25-39,18 t/m 39,1.3558417523022364
766,Ja,Een beetje mee oneens,Neutraal,Mee oneens,Mee oneens,Een beetje mee oneens,Neutraal,Een beetje mee oneens,Een beetje mee eens,A,0,Dat een groene tuin beter is voor het milieu,3,3,4,5,5,4,6,5,6,4,4,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Een beetje mee oneens,Een beetje mee eens,Neutraal,Een beetje mee oneens,Mee oneens,5DD2371A-DAB1-4EA7-B817-1588FB8AC086,,,5,Vrouw,midden,"Nee, ik heb niet gestemd",Weinig stedelijk,"Oost (OV, GD, FL)",25-39,18 t/m 39,1.3558417523022364
767,Ja,Een beetje mee eens,Neutraal,Een beetje mee oneens,Mee oneens,Mee eens,Mee eens,Een beetje mee oneens,Mee oneens,A,0,"Tegels eruit, groen erin",4,5,4,7 Is helemaal niet oprecht,6,6,6,6,6,6,7 Is heel erg intelligent,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Mee eens,Een beetje mee eens,Mee oneens,Neutraal,Een beetje mee eens,90DC6076-A240-43BC-A548-B285AAD9DF84,,,9,Vrouw,laag,GroenLinks-PvdA,Matig stedelijk,"Oost (OV, GD, FL)",55-64,40 t/m 64,0.557211876
768,Ja,Een beetje mee eens,Een beetje mee eens,Een beetje mee eens,Een beetje mee eens,Neutraal,Neutraal,Neutraal,Een beetje mee eens,D,0,Vergroening van tuinen helpt tegen temperatuurssteiging en wteroverlast,3,3,5,5,5,5,5,5,5,5,5,Ja,In mijn tuin is de grond vooral beplant (groen),Neutraal,Een beetje mee eens,Een beetje mee oneens,Neutraal,Neutraal,C00366A8-1F4C-4CF9-BD39-AC52B92DDDF7,,,8,Vrouw,midden,BBB,Matig stedelijk,"Oost (OV, GD, FL)",25-39,18 t/m 39,1.662250743706757
769,Ja,Een beetje mee eens,Mee eens,Helemaal mee eens,Een beetje mee eens,Helemaal mee eens,Helemaal mee eens,Helemaal mee eens,Mee oneens,A,0,Over het vergroenen van tuinen met het doel de temperatuur in de steden in de zomer te verlagen en meer regenwater te kunnen opvangen en eventueel op te slaan.,4,5,4,7 Is helemaal niet oprecht,6,7 Is heel erg betrouwbaar,6,6,7 Maakt zich heel veel zorgen om de maatschappij,6,7 Is heel erg intelligent,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Mee eens,Neutraal,Neutraal,Mee eens,7AE9CDBA-141B-47C4-A1E1-11D13E4D23B4,,,6,Vrouw,midden,NSC,Weinig stedelijk,"Oost (OV, GD, FL)",65,65+,1.1904772552227743
770,Ja,Helemaal mee eens,Mee eens,Helemaal mee eens,Mee eens,Helemaal mee eens,Helemaal mee eens,Helemaal mee eens,Helemaal mee oneens,A,0,"Als we onze tuinen groener maken, kunnen we de gemiddelde temperatuur verlagen en wateroverlast beperken.",5,5,4,6,6,6,6,6,7 Maakt zich heel veel zorgen om de maatschappij,6,6,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Mee eens,Mee eens,Mee oneens,Mee eens,Een beetje mee eens,4BFCF328-7155-4BC3-B7EC-DC746575CDF9,,,10,Man,hoog,SP,Weinig stedelijk,"Oost (OV, GD, FL)",55-64,40 t/m 64,1.0055531189101903
771,Ja,Een beetje mee eens,Mee eens,Mee eens,Mee eens,Mee eens,Mee eens,Een beetje mee eens,Een beetje mee oneens,A,0,"Als in steden meer ruimte komt voor groen kan de temperatuur in steden gemiddeld gezien 0,5 graden zakken",4,5,5,5,3,4,6,5,4,4,6,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Een beetje mee eens,Neutraal,Mee oneens,Neutraal,Een beetje mee eens,222DE1AF-7C84-4711-A3F5-8584A43EBC3F,,,8,Vrouw,hoog,D66,Weinig stedelijk,"Oost (OV, GD, FL)",25-39,18 t/m 39,1.4820369296796192
772,Ja,Een beetje mee eens,Mee eens,Mee eens,Neutraal,Een beetje mee eens,Mee eens,Een beetje mee eens,Helemaal mee oneens,A,0,Vergroening van tuinen in steden kan negatieve effecten klimaatverandering beperken.,3,4,4,5,5,5,5,5,6,6,5,Ja,In mijn tuin is de grond vooral beplant (groen),Neutraal,Mee eens,Een beetje mee oneens,Een beetje mee eens,Mee eens,84950A29-CBEA-4FE1-8CFD-67291C95D42C,,,8,Vrouw,hoog,Partij voor de Dieren,Weinig stedelijk,"Oost (OV, GD, FL)",25-39,18 t/m 39,2.0886417607282417
773,Ja,Neutraal,Mee eens,Neutraal,Neutraal,Mee eens,Een beetje mee eens,Mee oneens,Een beetje mee eens,C,0,Groene tuinen helpt voor wateroverlast en de warmte in de steden.,2,4,4,6,5,6,6,6,5,5,6,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Mee eens,Neutraal,Helemaal mee oneens,Helemaal mee oneens,9B41E745-085F-4EBC-A858-E56F2CEB9E6A,,,8,Vrouw,midden,VVD,Weinig stedelijk,"Oost (OV, GD, FL)",55-64,40 t/m 64,0.929587888
774,Ja,Helemaal mee eens,Helemaal mee oneens,Helemaal mee eens,Helemaal mee eens,Helemaal mee eens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee eens,B,-1,"Ten eerste over het volledige bulshit verhaal over het klimaat.
Ten 2e een bewijs dat het verwijderen van bomen in steden voor beton pleinen en straten in Nederland grote invloed heeft gehad op de warmte ontwikkeling.
Ten 3e dat de noodzaak bestaat dat overheden weer gaan investeren in bomen in wijken, Plein en straten.

Ook maak ik op dat er geen gedegen onderzoek is gedaan, maar gestuurd is gekeken naar wat de individuele mens kan doen.

Nou das nog geen druppel op een hete plaat",4,4,1 Is helemaal niet gevoelig,3,1 Is helemaal niet deskundig,1 Is helemaal niet betrouwbaar,3,1 Is helemaal niet eerlijk,4,3,4,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Mee oneens,Helemaal mee oneens,Helemaal mee eens,Helemaal mee oneens,Helemaal mee oneens,5D7ACB73-6196-42A7-A7B8-0F6FB5E4B098,"Als meer geld en belastingen een beter klimaat zouden realiseren zouden we al decennia moeten leven in het mooste walhalla of paradijs ooit bedacht.

Helaas verdwijnt het geld in een bodemloze klimaat put, waaruit overheden, klimaat gerelateerde bedrijven giga rijk worden.

Verder zou iedere klimaat wetenschapper zich moeten schamen mee te werken aan het vergiftigen van de aarde door vernielingen van bossen, het vernietigende proces om windmolens en zonnepanelen te produceren, de schandalige leugens over accu,s en EV,s en het steeds groter wordende opslag van afgedankte niet recyclebare wind en zonne energie afval.

De grootste voorstanders zijn de grootste vervuilers. Het beste verdien model ooit.

Stop de klimaat leugen",,6,Man,midden,"Nee, ik heb niet gestemd",Weinig stedelijk,"Oost (OV, GD, FL)",25-39,18 t/m 39,1.4296145282091322
775,Ja,Mee eens,Mee eens,Helemaal mee eens,Een beetje mee eens,Mee eens,Mee eens,Mee eens,Helemaal mee oneens,D,0,Vergroening van tuinen door het weghalen van tegels zorgt voor een lagere temperaturen in steden.,6,6,6,6,6,5,5,6,6,5,6,Nee,,Een beetje mee eens,Mee eens,Een beetje mee eens,Neutraal,,761E4DA5-BE83-4C9D-B9B7-CB2B67A1C7CC,,,8,Man,hoog,D66,Weinig stedelijk,"Oost (OV, GD, FL)",25-39,18 t/m 39,1.1738381405920593
776,Ja,Mee oneens,Neutraal,Helemaal mee eens,Mee eens,Helemaal mee eens,Helemaal mee eens,Mee eens,Mee oneens,C,,,4,4,4,4,4,5,4,5,7 Maakt zich heel veel zorgen om de maatschappij,4,6,Nee,,Neutraal,Neutraal,Neutraal,Neutraal,,FD6FBA40-280B-4BC3-A6EE-75481BC8E9FA,Ik kan geen grote lappen tekst achterelkaar lezen en heb dat ook niet gedaan en daarom zou het fijn zijn als er veel gelezen moet worden de mogelijkheid te bieden om voor te lezen,,2,Vrouw,midden,GroenLinks-PvdA,Sterk stedelijk,"Oost (OV, GD, FL)",25-39,18 t/m 39,1.2647812950251849
777,Ja,Mee eens,Mee eens,Een beetje mee eens,Neutraal,Mee eens,Neutraal,Mee oneens,Neutraal,C,0,Groen ipv stenen gunstig voor temperatuur en waterafvoer steden,3,4,4,5,5,6,5,5,4,5,5,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Mee eens,Een beetje mee eens,Neutraal,Een beetje mee eens,Neutraal,2BBAF26F-E5B4-489D-BCAA-4BB5FE7D727A,,,7,Man,hoog,BBB,Weinig stedelijk,"Oost (OV, GD, FL)",25-39,18 t/m 39,1.348386432978737
778,Ja,Neutraal,Neutraal,Een beetje mee eens,Helemaal mee oneens,Een beetje mee eens,Mee eens,Helemaal mee eens,Mee oneens,B,0,Het artikel gaat over het vergroenen van tuinen en dat het temperaturen zal verlagen en regenwater zal opslaan,3,4,7 Is heel erg gevoelig,7 Is helemaal niet oprecht,7 Is heel erg deskundig,7 Is heel erg betrouwbaar,7 Is heel erg competent,7 Is heel erg eerlijk,7 Maakt zich heel veel zorgen om de maatschappij,7 Geeft heel veel om de maatschappij,7 Is heel erg intelligent,Ja,In mijn tuin is de grond vooral beplant (groen),Helemaal mee oneens,Helemaal mee eens,Helemaal mee oneens,Neutraal,Mee eens,F06EAE24-A17B-45B5-AEC9-68C00A8D2FF2,,,8,Vrouw,midden,DENK,Niet stedelijk,"Oost (OV, GD, FL)",65,65+,1.9009510910412821
779,Ja,Neutraal,Neutraal,Een beetje mee eens,Neutraal,Neutraal,Mee eens,Mee eens,Neutraal,D,0,Meer groen in de tuin ipv tegels,5,5,5,5,5,4,4,5,5,5,5,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Neutraal,Mee eens,Mee oneens,Neutraal,FC2E06C1-C5B2-4DA8-9763-5233E2FAC13A,,,6,Vrouw,laag,NSC,Niet stedelijk,"Oost (OV, GD, FL)",65,65+,0.8772540428096636
780,Ja,Neutraal,Een beetje mee eens,Neutraal,Een beetje mee oneens,Mee eens,Mee eens,Mee eens,Mee oneens,D,0,Over de gevolgen van klimaatverandering in de stad en de effecten van vergroening voor de temperatuur,4,5,4,6,6,6,6,6,6,6,7 Is heel erg intelligent,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Mee eens,Neutraal,Neutraal,Mee oneens,32375B7C-33A9-4B5E-A780-BDC2C4721C78,,,8,Man,midden,VVD,Niet stedelijk,"Oost (OV, GD, FL)",55-64,40 t/m 64,0.8314732889757118
781,Ja,Een beetje mee eens,Mee eens,Mee eens,Een beetje mee oneens,Mee eens,Een beetje mee eens,Mee eens,Een beetje mee eens,B,0,Meer groen en minder tegels betekent meer leven in en op de grond. Het water loop Nuer direct weg maar trekt in de grond. Verdampen van water kost warmte dus lagere tempratuur,4,4,5,6,6,7 Is heel erg betrouwbaar,6,6,6,6,6,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Mee eens,Mee oneens,Neutraal,Neutraal,8E857609-CEFB-4EF3-8750-B5E7123BBAF8,,,8,Man,laag,CDA,Niet stedelijk,"Oost (OV, GD, FL)",65,65+,1.2116086198359224
782,Ja,Neutraal,Mee eens,Mee eens,Neutraal,Een beetje mee eens,Mee eens,Mee eens,Helemaal mee oneens,C,0,Effect van vergroening op temperatuur in stad.,5,5,4,5,4,4,5,6,6,6,6,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Mee eens,Mee oneens,Helemaal mee oneens,Mee eens,B593B3ED-E766-4AE8-A4B6-DF3BF2EDAF49,,,9,Vrouw,midden,Partij voor de Dieren,Weinig stedelijk,"Oost (OV, GD, FL)",55-64,40 t/m 64,1.3110244786350993
783,Ja,Een beetje mee eens,Mee eens,Mee oneens,Mee oneens,Een beetje mee eens,Helemaal mee eens,Helemaal mee eens,Helemaal mee oneens,A,0,"Vergroening van de tuinen is beter voor het klimaat. De temperatuur in steden kan daardoor in zomer 0,5 graden lager worden. Kan ook voorkomen dat regenwater in riool terechtkomt doordat het opgeslagen wordt in de tuin",2,3,4,4,6,5,6,6,4,7 Geeft heel veel om de maatschappij,4,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Mee eens,Mee eens,Mee oneens,Mee eens,Mee eens,6A31565B-60C3-4031-9EB4-334C80D024F0,,,8,Vrouw,hoog,GroenLinks-PvdA,Sterk stedelijk,"Oost (OV, GD, FL)",40-54,40 t/m 64,1.1127377850076154
784,Ja,Mee oneens,Neutraal,Neutraal,Mee oneens,Een beetje mee eens,Mee eens,Mee eens,Mee oneens,B,0,"Meer groen , minder beton is hoed voor het klimaat",2,3,4,4,4,4,4,4,4,4,4,Ja,In mijn tuin is de grond vooral beplant (groen),Neutraal,Neutraal,Neutraal,Neutraal,Mee oneens,6228EFBB-C827-4BF4-A282-8410934A93C3,Te lange lappen tekst om te lezen,,3,Vrouw,laag,GroenLinks-PvdA,Sterk stedelijk,"Oost (OV, GD, FL)",55-64,40 t/m 64,0.557211876
785,Ja,Een beetje mee eens,Een beetje mee eens,Een beetje mee eens,Een beetje mee oneens,Mee eens,Neutraal,Neutraal,Een beetje mee eens,B,0,Vergroening van tuinen,3,3,5,5,5,5,6,5,7 Maakt zich heel veel zorgen om de maatschappij,5,6,Ja,In mijn tuin is de grond vooral betegeld,Een beetje mee eens,Een beetje mee eens,Neutraal,Een beetje mee eens,Een beetje mee eens,33292CFE-47DA-46F5-A58C-BA5689DAD0FB,,,6,Vrouw,laag,"Nee, ik heb niet gestemd",Sterk stedelijk,"Oost (OV, GD, FL)",65,65+,0.7691281982077506
786,Ja,Neutraal,Helemaal mee eens,Helemaal mee eens,Neutraal,Helemaal mee eens,Neutraal,Neutraal,Neutraal,C,0,Vergroening van tuinen leidt tot temperatuur verlaging.,4,4,4,7 Is helemaal niet oprecht,6,6,7 Is heel erg competent,6,4,7 Geeft heel veel om de maatschappij,6,Ja,In mijn tuin is de grond vooral betegeld,Helemaal mee eens,Helemaal mee eens,Helemaal mee oneens,Neutraal,Helemaal mee eens,1A6B73F2-7277-4F68-8B95-596540DC5EDE,,,10,Man,hoog,"Nee, ik heb niet gestemd",Sterk stedelijk,"Oost (OV, GD, FL)",25-39,18 t/m 39,1.0998332417608898
787,Ja,Neutraal,Neutraal,Neutraal,Mee oneens,Neutraal,Neutraal,Mee oneens,Mee eens,D,,,4,4,4,4,4,4,4,4,4,4,4,Ja,In mijn tuin is de grond vooral betegeld,Neutraal,Neutraal,Neutraal,Neutraal,Helemaal mee oneens,B042901A-2560-404D-A978-0552C09C3C75,,,7,Man,laag,PVV,Sterk stedelijk,"Oost (OV, GD, FL)",40-54,40 t/m 64,1.0855594934525545
788,Ja,Neutraal,Helemaal mee oneens,Neutraal,Neutraal,Mee eens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee eens,D,-1,"Laten ze die onzinnige zonnepanelen velden maar weghalen , daar door word de aarde warmer door",4,4,4,3,2,2,4,2,3,2,4,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee eens,Helemaal mee oneens,Helemaal mee oneens,032953B3-3288-439B-BD5D-B6D1D30378F2,,,7,Man,midden,PVV,Sterk stedelijk,"Oost (OV, GD, FL)",55-64,40 t/m 64,1.0242059122827951
789,Ja,Een beetje mee eens,Neutraal,Mee eens,Een beetje mee oneens,Een beetje mee eens,Mee oneens,Mee oneens,Helemaal mee eens,D,,,4,3,6,5,3,5,4,3,5,4,6,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Mee oneens,Een beetje mee oneens,Een beetje mee eens,Neutraal,Helemaal mee oneens,A357B9E9-C3A6-41CA-A820-DC096791EF26,,,8,Man,laag,BBB,Sterk stedelijk,"Oost (OV, GD, FL)",40-54,40 t/m 64,1.013062462463648
790,Ja,Een beetje mee oneens,Een beetje mee eens,Mee eens,Mee oneens,Mee eens,Neutraal,Neutraal,Een beetje mee eens,A,0,Groene tuinen houden meer water vast en kan de temperatuur iets verlagen,3,3,4,4,4,4,4,5,6,4,4,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Neutraal,Neutraal,Een beetje mee eens,Neutraal,Neutraal,BB8B500F-CAAF-469E-8B2B-316575A9C618,,,7,Man,midden,VVD,Sterk stedelijk,"Oost (OV, GD, FL)",65,65+,0.9383373448474049
791,Ja,Een beetje mee eens,Helemaal mee eens,Helemaal mee eens,Een beetje mee eens,Mee eens,Mee eens,Een beetje mee eens,Helemaal mee oneens,B,0,Voordelen van het vergroenen (=minder verharding) van tuinen in relatie tot mitigeren van klimaat verandering (hittestress en water) in steden.,2,4,4,5,6,5,5,5,5,5,6,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Mee eens,Mee oneens,Neutraal,Mee eens,E39AA06D-D63B-45C1-8F3E-EE12ACAF9E7F,,,8,Man,hoog,GroenLinks-PvdA,Weinig stedelijk,"Oost (OV, GD, FL)",40-54,40 t/m 64,0.8339913499754048
792,Ja,Neutraal,Helemaal mee eens,Neutraal,Mee oneens,Helemaal mee eens,Helemaal mee eens,Helemaal mee eens,Helemaal mee oneens,D,0,klimaatbeheersing,7 Persoonlijk,1 Formeel,6,7 Is helemaal niet oprecht,7 Is heel erg deskundig,7 Is heel erg betrouwbaar,7 Is heel erg competent,7 Is heel erg eerlijk,7 Maakt zich heel veel zorgen om de maatschappij,6,7 Is heel erg intelligent,Nee,,Neutraal,Mee eens,Neutraal,Mee eens,,FDB10E45-ED9D-4FDE-8C57-3DDD966DCCC3,,,10,Man,laag,"Nee, ik heb niet gestemd",Weinig stedelijk,"Oost (OV, GD, FL)",65,65+,0.985909893
793,Ja,Mee eens,Mee eens,Mee eens,Een beetje mee eens,Mee eens,Mee eens,Mee eens,Mee oneens,B,0,Vergroening van tuinen dmv verwijderen van tegels en de positieve effecten daarvan,5,5,5,6,6,6,6,5,7 Maakt zich heel veel zorgen om de maatschappij,6,6,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Een beetje mee eens,Mee eens,Een beetje mee eens,Mee eens,Een beetje mee eens,E3B4322B-5F82-4E51-8F2C-0FAE8954F588,Het was leuk geweest om naderhand ook de andere tekst te kunnen lezen,,9,Man,hoog,D66,Sterk stedelijk,"Oost (OV, GD, FL)",25-39,18 t/m 39,1.1738381405920593
794,Ja,Neutraal,Een beetje mee eens,Neutraal,Neutraal,Mee eens,Mee eens,Mee eens,Mee oneens,B,0,Dat de tegels slecht zijn voor het klimaat. Groene tuinen vangen veel meer water op en de temperatuur kan hier ook een halve graad minder door worden.,5,4,4,6,6,4,6,6,6,6,6,Ja,In mijn tuin is de grond vooral beplant (groen),Een beetje mee eens,Mee eens,Mee oneens,Een beetje mee eens,Neutraal,178AEBE8-2035-4A81-8EF7-2A288190AEE8,,,7,Vrouw,midden,NSC,Sterk stedelijk,"Oost (OV, GD, FL)",65,65+,1.1904772552227743
795,Ja,Een beetje mee eens,Mee eens,Mee eens,Een beetje mee eens,Mee eens,Mee eens,Mee eens,Mee oneens,B,1,"Spreekt mij aan, om te vergroenen.",5,4,6,6,6,2,6,6,6,6,6,Ja,In mijn tuin is de grond vooral beplant (groen),Neutraal,Mee eens,Een beetje mee eens,Neutraal,Mee oneens,C1ACAE35-8A92-4338-9E4A-A2E8D6843348,,,8,Man,laag,D66,Sterk stedelijk,"Oost (OV, GD, FL)",65,65+,1.0522491877075508
796,Ja,Een beetje mee oneens,Mee eens,Een beetje mee oneens,Neutraal,Helemaal mee eens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,D,0,"over het belang van tuinen, beter is tuin dan tegels.",4,4,4,7 Is helemaal niet oprecht,6,4,6,7 Is heel erg eerlijk,7 Maakt zich heel veel zorgen om de maatschappij,6,6,Ja,In mijn tuin is de grond vooral beplant (groen),Een beetje mee eens,Een beetje mee eens,Mee eens,Een beetje mee eens,Mee eens,C5A1121F-881E-4803-9C53-F513C8E44231,"b.v. bij de tuin een vijvertje ,ook goed voor de natuur.",,9,Man,laag,GroenLinks-PvdA,Sterk stedelijk,"Oost (OV, GD, FL)",65,65+,0.9196946389722033
797,Ja,Mee oneens,Neutraal,Mee eens,Een beetje mee oneens,Mee eens,Mee eens,Mee eens,Mee oneens,D,0,Over het vergroenen van de tuinen in de stad. Ik ben het er mee eens dat de tegels uit tuinen moeten en dat de overheid hieraan mee moet werken,5,4,5,6,7 Is heel erg deskundig,6,6,5,7 Maakt zich heel veel zorgen om de maatschappij,6,6,Ja,In mijn tuin is de grond vooral beplant (groen),Neutraal,Mee eens,Mee oneens,Een beetje mee oneens,Mee oneens,42DAACB9-2BAF-4A83-B2DB-64BA3DC108DB,Goede vragen bij een goede tekst. Het zet mensen aan het denken.,,8,Vrouw,midden,Partij voor de Dieren,Sterk stedelijk,"Oost (OV, GD, FL)",65,65+,1.569931719930644
798,Ja,Neutraal,Mee eens,Een beetje mee eens,Een beetje mee eens,Mee eens,Mee eens,Mee eens,Mee oneens,A,0,"Positieve benadering om tuinen groener te maken zodat temperatuur lager kan worden en water beter vastgehouden kan worden. 
Staatje waarin verschil wordt getoond",3,3,4,6,6,5,5,6,4,4,5,Ja,In mijn tuin is de grond vooral beplant (groen),Mee oneens,Een beetje mee eens,Mee oneens,Neutraal,Een beetje mee eens,BFB625F3-134E-4EF7-9597-74163E295074,Mijn tuin is al behoorlijk groen. Door de tekst heb ik niet de behoefte om nog meer groen te nemen in mijn tuin. Wel te zorgen dat het groen niet minder wordt.,,8,Vrouw,midden,GroenLinks-PvdA,Sterk stedelijk,"Oost (OV, GD, FL)",65,65+,0.9736455618816634
799,Ja,Mee eens,Mee eens,Mee eens,Een beetje mee eens,Mee eens,Een beetje mee eens,Een beetje mee oneens,Een beetje mee eens,B,0,Dat het vergroenen van tuinen in de stad volgens onderzoek effect heeft op de luchttemperatuur en de waterhuishouding en dat om die reden het kabinet wat mee zou moeten doen,3,2,5,6,6,5,5,5,6,6,6,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Mee eens,Mee oneens,Mee oneens,Helemaal mee oneens,11529186-E2E2-42D8-BD69-196444BD924B,Leuke manier van onderzoeken middels deze vragenlijst,,9,Vrouw,hoog,"Nee, ik heb niet gestemd",Sterk stedelijk,"Oost (OV, GD, FL)",40-54,40 t/m 64,1.1928515658887828
800,Ja,Neutraal,Een beetje mee eens,Een beetje mee eens,Helemaal mee oneens,Helemaal mee eens,Een beetje mee eens,Een beetje mee eens,Een beetje mee eens,D,0,"stadsmensen zouden in hun tuin zo weinig mogelijk tegels moeten hebben liggen, dit zorgt voor een lagere temperatuur in de stad in de zomer en groen neemt ook meer water op. Een wadi in de tuin is heel goed pom regenwater op te vangen.",5,4,6,6,6,6,6,5,7 Maakt zich heel veel zorgen om de maatschappij,6,7 Is heel erg intelligent,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Een beetje mee eens,Mee eens,Een beetje mee eens,Mee eens,5985214D-03EA-44EA-9C16-BFD251B6A103,,,8,Vrouw,laag,NSC,Sterk stedelijk,"Oost (OV, GD, FL)",65,65+,0.8772540428096636
